DATOS HORARIOS GENERADOS CON EL EXPLORADOR DE ENERGIA SOLAR PARA UN ANIO METEOROLOGICO TIPICO
""
-----------------------------------------------------------------------------------------
DESCRIPCION,Datos para la evaluacion de la radiacion solar generados con un modelo de transferencia radiativa
VERSION DEL MODELO,2.0
FUENTE,Ministerio de Energia / Departamento de Geofisica Universidad de Chile
CONTACTO,ernc@dgf.uchile.cl
-----------------------------------------------------------------------------------------
""
CARACTERISTICAS DEL SITIO
NOMBRE DEL SITIO,S1
LATITUD,-30.1232
LONGITUD,-70.4926
ALTURA,1250.0
""
-----------------------------------------------------------------------------------------
PERIODO DE DATOS
FECHA INICIAL,2004-01-01 00:00:00
FECHA FINAL,2016-12-18 23:00:00
INTERVALO,60 minutos
METODO DE CALCULO,Promedio de valores instantaneos cada 10 minutos
""
-----------------------------------------------------------------------------------------
VARIABLES INCLUIDAS
""
VARIABLE,UNIDAD,DESCRIPCION
glb,W/m2,Radiacion Global
dir,W/m2,Radiacion Directa
dif,W/m2,Radiacion Difusa
sct,W/m2,Radiacion Difusa Reflejada
ghi,W/m2,Radiacion Global Horizontal
dirh,W/m2,Radiacion Directa
difh,W/m2,Radiacion Difusa
dni,W/m2,Radiacion Directa Normal
temp,C,Temperatura en 2 metros (Corejida)
vel,m/s,Velocidad de Viento
shadow,0 = Sin; 1 = Con (inc. la noche);,Presencia de sombras debido a la topografia
cloud,"1=Si, 0=No",Presencia de nubes
""
-----------------------------------------------------------------------------------------
""
Fecha/Hora,glb,dir,dif,sct,ghi,dirh,difh,dni,temp,vel,shadow,cloud
2006-01-09 08:00:00,324.67,276.44,40.74,7.50,466.42,422.76,43.66,976.99,22.52,0.73,0.00,0.00
2006-01-09 09:00:00,584.22,528.15,44.77,11.30,702.62,654.64,47.98,1052.53,24.83,1.87,0.00,0.00
2006-01-09 10:00:00,813.31,751.72,47.02,14.57,906.30,855.90,50.40,1095.02,27.09,2.38,0.00,0.00
2006-01-09 11:00:00,988.25,922.87,48.33,17.05,1060.30,1008.50,51.80,1119.31,28.96,4.37,0.00,0.00
2006-01-09 12:00:00,1089.32,1021.89,48.96,18.46,1148.08,1095.60,52.48,1127.44,30.56,7.43,0.00,0.00
2006-01-09 13:00:00,1112.67,1044.79,49.10,18.78,1167.98,1115.36,52.62,1127.54,31.79,10.08,0.00,0.00
2006-01-09 14:00:00,1056.06,989.32,48.76,17.98,1118.06,1065.80,52.26,1119.45,30.76,9.50,0.00,0.00
2006-01-09 15:00:00,925.81,861.77,47.90,16.14,1003.84,952.50,51.34,1103.77,29.38,9.91,0.00,0.00
2006-01-09 16:00:00,731.44,671.74,46.31,13.38,832.36,782.72,49.64,1075.32,27.92,5.91,0.00,0.00
2006-01-09 17:00:00,490.43,436.97,43.53,9.92,617.02,570.36,46.66,1025.82,26.13,4.46,0.00,0.00
2006-01-09 18:00:00,230.07,185.59,38.42,6.06,377.12,335.94,41.18,935.71,23.81,2.15,0.00,0.00
2006-01-09 19:00:00,27.33,0.00,26.87,0.46,28.80,0.00,28.80,0.00,21.50,0.15,1.00,0.00
2006-01-09 20:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,19.71,1.40,1.00,0.00
2006-01-09 21:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18.95,2.41,1.00,0.00
2006-01-09 22:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18.21,2.97,1.00,0.00
2006-01-09 23:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,17.64,3.04,1.00,0.00
2006-01-10 00:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,17.22,2.64,1.00,0.00
2006-01-10 01:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.86,2.22,1.00,0.00
2006-01-10 02:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.09,2.34,1.00,0.00
2006-01-10 03:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.49,2.33,1.00,0.00
2006-01-10 04:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14.27,2.52,1.00,0.00
2006-01-10 05:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.33,2.70,1.00,0.00
2006-01-10 06:00:00,4.27,0.00,4.20,0.07,4.50,0.00,4.50,0.00,17.01,1.92,1.00,0.00
2006-01-10 07:00:00,33.24,0.00,32.67,0.56,35.02,0.00,35.02,0.00,19.82,0.39,1.00,0.00
2006-01-10 08:00:00,334.12,285.37,41.03,7.72,479.98,436.00,43.98,1012.75,22.32,0.35,0.00,0.00
2006-01-10 09:00:00,598.39,541.77,45.06,11.56,718.88,670.58,48.30,1081.49,24.87,2.23,0.00,0.00
2006-01-10 10:00:00,829.40,767.26,47.30,14.84,923.12,872.42,50.70,1118.34,27.20,2.38,0.00,0.00
2006-01-10 11:00:00,1004.70,938.85,48.54,17.31,1076.60,1024.58,52.02,1138.60,28.97,5.17,0.00,0.00
2006-01-10 12:00:00,1104.36,1036.50,49.17,18.69,1162.50,1109.80,52.70,1142.84,30.60,7.38,0.00,0.00
2006-01-10 13:00:00,1125.99,1057.75,49.26,18.98,1180.46,1127.66,52.80,1140.30,31.70,7.53,0.00,0.00
2006-01-10 14:00:00,1066.99,999.94,48.91,18.13,1128.00,1075.58,52.42,1129.66,30.84,7.36,0.00,0.00
2006-01-10 15:00:00,934.07,869.80,48.01,16.25,1011.06,959.60,51.46,1111.65,29.60,5.64,0.00,0.00
2006-01-10 16:00:00,737.16,677.31,46.39,13.46,837.04,787.32,49.72,1081.11,28.39,3.99,0.00,0.00
2006-01-10 17:00:00,494.04,440.49,43.59,9.96,619.56,572.84,46.72,1029.47,26.73,3.08,0.00,0.00
2006-01-10 18:00:00,231.65,187.06,38.53,6.06,377.06,335.76,41.30,933.94,24.66,1.36,0.00,0.00
2006-01-10 19:00:00,27.45,0.00,26.98,0.46,28.92,0.00,28.92,0.00,22.54,1.07,1.00,0.00
2006-01-10 20:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,21.03,1.19,1.00,0.00
2006-01-10 21:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,20.21,2.14,1.00,0.00
2006-01-10 22:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,19.59,2.80,1.00,0.00
2006-01-10 23:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,19.09,2.98,1.00,0.00
2006-01-11 00:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,17.94,3.07,1.00,0.00
2006-01-11 01:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,17.43,2.96,1.00,0.00
2006-01-11 02:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.60,1.62,1.00,0.00
2006-01-11 03:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.47,1.75,1.00,0.00
2006-01-11 04:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.79,1.85,1.00,0.00
2006-01-11 05:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14.89,1.62,1.00,0.00
2006-01-11 06:00:00,1.06,0.00,1.04,0.02,1.12,0.00,1.12,0.00,17.06,1.05,1.00,1.00
2006-01-11 07:00:00,32.82,0.00,32.26,0.56,34.58,0.00,34.58,0.00,19.45,0.42,1.00,0.00
2006-01-11 08:00:00,322.14,274.07,40.64,7.43,461.94,418.38,43.56,977.19,22.27,0.92,0.00,0.00
2006-01-11 09:00:00,582.22,526.30,44.69,11.23,698.32,650.42,47.90,1052.23,24.21,1.61,0.00,0.00
2006-01-11 10:00:00,811.21,749.77,46.95,14.49,901.56,851.24,50.32,1093.34,26.30,2.04,0.00,0.00
2006-01-11 11:00:00,986.06,920.86,48.24,16.96,1055.18,1003.48,51.70,1116.57,27.86,3.64,0.00,0.00
2006-01-11 12:00:00,1088.59,1021.28,48.91,18.40,1144.36,1091.94,52.42,1125.27,29.38,5.09,0.00,0.00
2006-01-11 13:00:00,1113.47,1045.69,49.04,18.74,1165.66,1113.10,52.56,1125.97,30.48,5.83,0.00,0.00
2006-01-11 14:00:00,1058.06,991.38,48.72,17.96,1116.86,1064.64,52.22,1118.17,29.76,3.89,0.00,0.00
2006-01-11 15:00:00,930.31,866.28,47.86,16.16,1005.16,953.86,51.30,1104.66,28.69,3.47,0.00,0.00
2006-01-11 16:00:00,737.47,677.74,46.30,13.43,835.48,785.86,49.62,1078.57,27.63,3.05,0.00,0.00
2006-01-11 17:00:00,496.92,443.40,43.53,9.99,621.08,574.42,46.66,1031.51,26.03,2.75,0.00,0.00
2006-01-11 18:00:00,233.36,188.82,38.48,6.07,377.54,336.30,41.24,935.02,23.78,1.21,0.00,0.00
2006-01-11 19:00:00,27.41,0.00,26.95,0.46,28.88,0.00,28.88,0.00,21.48,1.84,1.00,0.00
2006-01-11 20:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,20.00,1.09,1.00,0.00
2006-01-11 21:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,19.34,1.89,1.00,0.00
2006-01-11 22:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18.82,1.86,1.00,0.00
2006-01-11 23:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18.21,2.14,1.00,0.00
2006-01-12 00:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,17.04,2.23,1.00,0.00
2006-01-12 01:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.21,2.73,1.00,0.00
2006-01-12 02:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.29,2.67,1.00,0.00
2006-01-12 03:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14.56,2.87,1.00,0.00
2006-01-12 04:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.65,2.75,1.00,0.00
2006-01-12 05:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.16,2.54,1.00,0.00
2006-01-12 06:00:00,2.71,0.00,2.67,0.05,2.86,0.00,2.86,0.00,17.78,1.63,1.00,0.00
2006-01-12 07:00:00,32.50,0.00,31.95,0.55,34.24,0.00,34.24,0.00,20.67,0.84,1.00,0.00
2006-01-12 08:00:00,317.26,269.54,40.42,7.30,454.32,411.00,43.32,965.29,23.35,0.48,0.00,0.00
2006-01-12 09:00:00,574.30,518.76,44.49,11.06,687.70,640.02,47.68,1038.87,25.36,1.33,0.00,0.00
2006-01-12 10:00:00,800.52,739.51,46.73,14.28,888.40,838.32,50.08,1078.87,27.24,2.33,0.00,0.00
2006-01-12 11:00:00,973.13,908.41,47.99,16.72,1039.86,988.42,51.44,1101.22,28.69,2.96,0.00,0.00
2006-01-12 12:00:00,1075.56,1008.75,48.67,18.15,1129.04,1076.88,52.16,1110.62,30.09,3.61,0.00,0.00
2006-01-12 13:00:00,1100.96,1033.64,48.82,18.50,1150.84,1098.52,52.32,1111.64,31.17,4.16,0.00,0.00
2006-01-12 14:00:00,1046.76,980.55,48.48,17.74,1103.16,1051.20,51.96,1104.11,30.23,3.39,0.00,0.00
2006-01-12 15:00:00,920.17,856.58,47.64,15.95,992.32,941.26,51.06,1089.96,29.44,1.73,0.00,0.00
2006-01-12 16:00:00,729.06,669.74,46.07,13.25,823.98,774.60,49.38,1062.77,28.16,2.89,0.00,0.00
2006-01-12 17:00:00,490.96,437.82,43.31,9.83,611.48,565.06,46.42,1014.17,26.70,2.48,0.00,0.00
2006-01-12 18:00:00,232.76,188.44,38.31,6.01,373.98,332.92,41.06,925.20,24.60,1.67,0.00,0.00
2006-01-12 19:00:00,27.33,0.00,26.87,0.46,28.80,0.00,28.80,0.00,22.47,2.46,1.00,0.00
2006-01-12 20:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,21.07,2.01,1.00,0.00
2006-01-12 21:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,19.88,2.72,1.00,0.00
2006-01-12 22:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,19.52,2.95,1.00,0.00
2006-01-12 23:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18.68,3.39,1.00,0.00
2006-01-13 00:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,17.39,3.74,1.00,0.00
2006-01-13 01:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.44,4.68,1.00,0.00
2006-01-13 02:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.08,4.07,1.00,0.00
2006-01-13 03:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.23,4.02,1.00,0.00
2006-01-13 04:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14.51,3.79,1.00,0.00
2006-01-13 05:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.02,3.21,1.00,0.00
2006-01-13 06:00:00,1.96,0.00,1.92,0.03,2.06,0.00,2.06,0.00,18.48,1.32,1.00,0.00
2006-01-13 07:00:00,32.10,0.00,31.55,0.54,33.82,0.00,33.82,0.00,20.96,0.81,1.00,0.00
2006-01-13 08:00:00,307.76,260.60,40.08,7.07,439.76,396.80,42.96,937.16,23.13,0.48,0.00,0.00
2006-01-13 09:00:00,561.79,506.79,44.21,10.80,671.56,624.18,47.38,1016.34,24.66,1.40,0.00,0.00
2006-01-13 10:00:00,787.34,726.80,46.52,14.02,872.36,822.50,49.86,1060.76,26.31,2.12,0.00,0.00
2006-01-13 11:00:00,961.14,896.83,47.83,16.49,1025.54,974.28,51.26,1086.87,28.26,2.64,0.00,0.00
2006-01-13 12:00:00,1066.35,999.84,48.54,17.97,1117.76,1065.74,52.02,1099.96,29.93,4.11,0.00,0.00
2006-01-13 13:00:00,1095.63,1028.51,48.74,18.39,1143.58,1091.34,52.24,1104.79,30.97,5.87,0.00,0.00
2006-01-13 14:00:00,1045.05,978.95,48.42,17.68,1099.52,1047.62,51.90,1100.48,30.26,4.61,0.00,0.00
2006-01-13 15:00:00,918.75,855.25,47.60,15.90,988.94,937.92,51.02,1085.87,29.43,3.57,0.00,0.00
2006-01-13 16:00:00,728.19,668.96,46.03,13.20,820.98,771.64,49.34,1058.36,28.17,3.37,0.00,0.00
2006-01-13 17:00:00,490.46,437.42,43.25,9.79,608.72,562.36,46.36,1009.06,26.16,2.80,0.00,0.00
2006-01-13 18:00:00,232.38,188.20,38.22,5.96,370.68,329.72,40.96,915.90,24.12,1.51,0.00,0.00
2006-01-13 19:00:00,27.16,0.00,26.70,0.46,28.62,0.00,28.62,0.00,21.97,0.95,1.00,0.00
2006-01-13 20:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,20.34,1.56,1.00,0.00
2006-01-13 21:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,19.14,2.08,1.00,0.00
2006-01-13 22:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18.63,2.85,1.00,0.00
2006-01-13 23:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,17.84,2.99,1.00,0.00
2006-01-14 00:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.94,2.96,1.00,0.00
2006-01-14 01:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.11,3.30,1.00,0.00
2006-01-14 02:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.49,2.82,1.00,0.00
2006-01-14 03:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14.66,2.79,1.00,0.00
2006-01-14 04:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.58,2.97,1.00,0.00
2006-01-14 05:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14.78,2.47,1.00,0.00
2006-01-14 06:00:00,1.29,0.00,1.27,0.02,1.36,0.00,1.36,0.00,16.78,1.34,1.00,0.00
2006-01-14 07:00:00,32.31,0.00,31.76,0.55,34.04,0.00,34.04,0.00,19.59,0.29,1.00,0.00
2006-01-14 08:00:00,315.22,267.49,40.49,7.23,449.98,406.58,43.40,965.67,22.04,0.66,0.00,0.00
2006-01-14 09:00:00,576.53,520.81,44.65,11.06,688.04,640.18,47.86,1045.91,24.05,1.82,0.00,0.00
2006-01-14 10:00:00,808.74,747.37,46.99,14.38,894.62,844.26,50.36,1091.00,25.96,2.25,0.00,0.00
2006-01-14 11:00:00,987.78,922.56,48.29,16.92,1052.32,1000.56,51.76,1117.64,27.62,3.86,0.00,0.00
2006-01-14 12:00:00,1091.98,1024.64,48.96,18.37,1142.86,1090.38,52.48,1126.30,29.18,5.85,0.00,0.00
2006-01-14 13:00:00,1118.45,1050.56,49.15,18.74,1165.58,1112.90,52.68,1127.09,30.12,8.42,0.00,0.00
2006-01-14 14:00:00,1064.16,997.38,48.82,17.97,1117.70,1065.38,52.32,1119.32,29.33,6.91,0.00,0.00
2006-01-14 15:00:00,936.65,872.53,47.94,16.18,1006.22,954.84,51.38,1105.35,28.27,6.60,0.00,0.00
2006-01-14 16:00:00,743.54,683.74,46.35,13.45,836.30,786.62,49.68,1078.56,27.03,5.01,0.00,0.00
2006-01-14 17:00:00,502.46,448.88,43.59,9.99,621.50,574.78,46.72,1031.08,25.34,3.87,0.00,0.00
2006-01-14 18:00:00,236.38,191.94,38.42,6.02,374.74,333.56,41.18,926.56,23.02,1.73,0.00,0.00
2006-01-14 19:00:00,27.24,0.00,26.78,0.46,28.70,0.00,28.70,0.00,20.87,0.17,1.00,0.00
2006-01-14 20:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,19.37,1.11,1.00,0.00
2006-01-14 21:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18.54,1.76,1.00,0.00
2006-01-14 22:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,17.66,2.39,1.00,0.00
2006-01-14 23:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.95,2.70,1.00,0.00
2006-01-15 00:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.11,2.55,1.00,0.00
2006-01-15 01:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.36,2.25,1.00,0.00
2006-01-15 02:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.04,1.97,1.00,0.00
2006-01-15 03:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14.01,1.64,1.00,0.00
2006-01-15 04:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.53,2.07,1.00,0.00
2006-01-15 05:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14.06,2.02,1.00,0.00
2006-01-15 06:00:00,0.68,0.00,0.67,0.01,0.72,0.00,0.72,0.00,16.38,2.01,1.00,0.00
2006-01-15 07:00:00,32.38,0.00,31.83,0.55,34.12,0.00,34.12,0.00,19.39,0.10,1.00,0.00
2006-01-15 08:00:00,330.34,282.14,40.62,7.58,471.62,428.08,43.54,1022.50,22.05,0.65,0.00,0.00
2006-01-15 09:00:00,599.17,542.91,44.78,11.48,713.98,665.98,48.00,1091.51,24.40,1.73,0.00,0.00
2006-01-15 10:00:00,833.92,772.03,47.08,14.81,921.00,870.54,50.46,1127.38,26.47,2.27,0.00,0.00
2006-01-15 11:00:00,1012.36,946.72,48.33,17.31,1076.82,1025.02,51.80,1146.46,28.70,4.12,0.00,0.00
2006-01-15 12:00:00,1113.97,1046.28,48.98,18.71,1164.02,1111.52,52.50,1149.08,30.42,5.63,0.00,0.00
2006-01-15 13:00:00,1137.00,1068.87,49.11,19.02,1182.88,1130.24,52.64,1145.20,31.47,5.33,0.00,0.00
2006-01-15 14:00:00,1078.97,1012.00,48.78,18.19,1131.24,1078.96,52.28,1133.78,30.45,5.45,0.00,0.00
2006-01-15 15:00:00,947.47,883.20,47.94,16.33,1015.78,964.40,51.38,1116.42,29.76,4.75,0.00,0.00
2006-01-15 16:00:00,750.87,690.99,46.33,13.54,842.38,792.72,49.66,1086.92,28.64,4.15,0.00,0.00
2006-01-15 17:00:00,506.57,452.98,43.55,10.04,624.42,577.74,46.68,1036.39,26.95,3.14,0.00,0.00
2006-01-15 18:00:00,240.71,196.09,38.51,6.10,379.34,338.06,41.28,939.06,24.67,1.04,0.00,0.00
2006-01-15 19:00:00,27.39,0.00,26.93,0.46,28.86,0.00,28.86,0.00,22.55,1.70,1.00,0.00
2006-01-15 20:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,21.05,1.75,1.00,0.00
2006-01-15 21:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,19.96,3.19,1.00,0.00
2006-01-15 22:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,19.45,3.05,1.00,0.00
2006-01-15 23:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18.72,3.86,1.00,0.00
2006-01-16 00:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,17.36,4.24,1.00,0.00
2006-01-16 01:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.61,4.83,1.00,0.00
2006-01-16 02:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.21,4.33,1.00,0.00
2006-01-16 03:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.30,4.29,1.00,0.00
2006-01-16 04:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14.03,4.09,1.00,0.00
2006-01-16 05:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.34,3.10,1.00,0.00
2006-01-16 06:00:00,0.27,0.00,0.26,0.00,0.28,0.00,0.28,0.00,17.27,2.01,1.00,0.00
2006-01-16 07:00:00,31.93,0.00,31.39,0.54,33.64,0.00,33.64,0.00,20.02,0.64,1.00,0.00
2006-01-16 08:00:00,308.98,261.65,40.27,7.06,439.22,396.06,43.16,951.43,22.61,0.28,0.00,0.00
2006-01-16 09:00:00,570.12,514.77,44.45,10.90,677.74,630.10,47.64,1036.23,24.13,1.18,0.00,0.00
2006-01-16 10:00:00,803.18,742.16,46.78,14.23,885.34,835.20,50.14,1083.80,26.52,2.32,0.00,0.00
2006-01-16 11:00:00,983.35,918.49,48.07,16.79,1044.12,992.60,51.52,1111.76,28.26,2.91,0.00,0.00
2006-01-16 12:00:00,1088.57,1021.57,48.74,18.26,1135.56,1083.32,52.24,1120.91,30.23,3.22,0.00,0.00
2006-01-16 13:00:00,1115.98,1048.42,48.93,18.63,1159.06,1106.62,52.44,1121.81,31.58,5.42,0.00,0.00
2006-01-16 14:00:00,1062.79,996.29,48.61,17.88,1112.24,1060.14,52.10,1114.26,31.08,3.61,0.00,0.00
2006-01-16 15:00:00,934.79,870.96,47.75,16.08,1000.06,948.88,51.18,1098.56,30.28,2.44,0.00,0.00
2006-01-16 16:00:00,741.82,682.31,46.17,13.34,830.04,780.56,49.48,1070.07,29.04,2.81,0.00,0.00
2006-01-16 17:00:00,501.05,447.78,43.39,9.89,615.26,568.76,46.50,1020.28,27.47,2.57,0.00,0.00
2006-01-16 18:00:00,240.15,195.72,38.38,6.04,375.72,334.58,41.14,929.82,24.91,0.95,0.00,0.00
2006-01-16 19:00:00,27.26,0.00,26.80,0.46,28.72,0.00,28.72,0.00,22.53,0.86,1.00,0.00
2006-01-16 20:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,21.13,1.84,1.00,0.00
2006-01-16 21:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,20.19,2.49,1.00,0.00
2006-01-16 22:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,19.50,3.22,1.00,0.00
2006-01-16 23:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18.60,3.95,1.00,0.00
2006-01-17 00:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18.03,3.95,1.00,0.00
2006-01-17 01:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,17.27,3.47,1.00,0.00
2006-01-17 02:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.74,3.04,1.00,0.00
2006-01-17 03:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.72,2.67,1.00,0.00
2006-01-17 04:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14.34,3.19,1.00,0.00
2006-01-17 05:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.62,2.69,1.00,0.00
2006-01-17 06:00:00,0.11,0.00,0.11,0.00,0.12,0.00,0.12,0.00,17.70,1.32,1.00,0.00
2006-01-17 07:00:00,31.68,0.00,31.14,0.54,33.38,0.00,33.38,0.00,20.13,0.39,1.00,0.00
2006-01-17 08:00:00,307.32,260.12,40.19,7.01,435.88,392.80,43.08,949.02,22.19,0.88,0.00,0.00
2006-01-17 09:00:00,566.72,511.45,44.47,10.81,672.24,624.58,47.66,1030.68,24.38,2.05,0.00,0.00
2006-01-17 10:00:00,797.11,736.22,46.80,14.10,876.94,826.78,50.16,1075.20,26.75,2.44,0.00,0.00
2006-01-17 11:00:00,974.57,909.85,48.11,16.61,1033.00,981.44,51.56,1100.71,28.34,3.63,0.00,0.00
2006-01-17 12:00:00,1080.46,1013.59,48.78,18.09,1125.22,1072.94,52.28,1111.10,30.10,4.68,0.00,0.00
2006-01-17 13:00:00,1108.89,1041.48,48.93,18.48,1149.78,1097.34,52.44,1112.96,30.90,5.72,0.00,0.00
2006-01-17 14:00:00,1057.02,990.68,48.59,17.75,1104.14,1052.06,52.08,1106.08,30.23,4.41,0.00,0.00
2006-01-17 15:00:00,929.50,865.84,47.71,15.95,992.26,941.12,51.14,1089.69,29.40,3.47,0.00,0.00
2006-01-17 16:00:00,737.28,677.94,46.11,13.23,822.74,773.32,49.42,1060.32,28.21,3.47,0.00,0.00
2006-01-17 17:00:00,497.99,444.86,43.33,9.79,609.10,562.66,46.44,1009.34,26.41,2.30,0.00,0.00
2006-01-17 18:00:00,238.57,194.35,38.25,5.96,370.66,329.66,41.00,916.97,24.04,1.49,0.00,0.00
2006-01-17 19:00:00,27.09,0.00,26.63,0.46,28.54,0.00,28.54,0.00,21.99,1.14,1.00,0.00
2006-01-17 20:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,20.71,1.96,1.00,0.00
2006-01-17 21:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,19.63,2.53,1.00,0.00
2006-01-17 22:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18.87,2.91,1.00,0.00
2006-01-17 23:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,17.94,3.15,1.00,0.00
2006-01-18 00:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,17.22,3.38,1.00,0.00
2006-01-18 01:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.68,3.42,1.00,0.00
2006-01-18 02:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.03,2.77,1.00,0.00
2006-01-18 03:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.19,3.02,1.00,0.00
2006-01-18 04:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14.09,2.87,1.00,0.00
